id,vendor_id,pickup_datetime,dropoff_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_duration,dist_meters,wait_sec,dist_km,speed_km,banderazo,tarifa_dist,tarifa_tiempo,tarifa_min,costo_viaje_sin_min,costo_viaje_sobre_min,municipios_origen,municipios_destino
6369,Taxi de Sitio,19/11/2016 11:39,20/11/2016 12:07,-99.16039277,19.43892694,-99.22405895,19.38522607,0.467222222,12516,327,12.516,26.78810939,13.1,1.3,1.3,13.1,87.62986667,87.62986667,CuauhtÈmoc,¡Ålvaro ObregÛn
6370,Taxi de Sitio,20/11/2016 12:37,20/11/2016 01:02,-99.19056783,19.35513755,-99.21168219,19.38089256,0.414444444,9429,396,9.429,22.75093834,13.1,1.3,1.3,13.1,73.5708,73.5708,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
6371,Taxi Libre,19/11/2016 01:09,19/11/2016 01:40,-99.05689361,19.24909052,-99.09624428,19.1956213,0.511388889,14817,67,14.817,28.97403585,8.74,1.07,1.07,8.74,73.74987111,73.74987111,Xochimilco,Xochimilco
6372,Taxi Libre,20/11/2016 09:41,20/11/2016 09:52,-99.20765446,19.36539787,-99.19079289,19.3864041,0.190277778,3942,105,3.942,20.71708029,8.74,1.07,1.07,8.74,28.10842667,28.10842667,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
6373,Taxi Libre,20/11/2016 09:53,20/11/2016 10:11,-99.0684331,19.33094415,-99.10441231,19.35944842,0.301111111,7240,288,7.24,24.04428044,8.74,1.07,1.07,8.74,46.5752,46.5752,Iztapalapa,Iztapalapa
6374,Taxi Libre,20/11/2016 09:53,20/11/2016 10:11,-99.0684331,19.33094415,-99.10441231,19.35944842,0.301111111,7240,288,7.24,24.04428044,8.74,1.07,1.07,8.74,46.5752,46.5752,Iztapalapa,Iztapalapa
6375,Taxi Libre,20/11/2016 11:16,20/11/2016 11:39,-99.06060686,19.30731887,-99.06018985,19.30750519,0.379166667,5605,731,5.605,14.78241758,8.74,1.07,1.07,8.74,50.11095556,50.11095556,Iztapalapa,Iztapalapa
6376,Taxi Libre,20/11/2016 11:04,20/11/2016 11:40,-99.06812643,19.33233292,-99.11027892,19.36130294,0.607222222,16905,551,16.905,27.83989021,8.74,1.07,1.07,8.74,94.19495556,94.19495556,Iztapalapa,Iztapalapa
6377,Taxi Libre,20/11/2016 11:55,20/11/2016 12:17,-99.06139225,19.30659862,-99.06968078,19.30983791,0.370833333,5716,509,5.716,15.41393258,8.74,1.07,1.07,8.74,45.30736889,45.30736889,Iztapalapa,Iztapalapa
6378,Taxi Libre,20/11/2016 12:35,20/11/2016 12:50,-99.06024513,19.30753276,-99.06022696,19.30743874,0.261666667,4131,300,4.131,15.78726115,8.74,1.07,1.07,8.74,33.55401333,33.55401333,Iztapalapa,Iztapalapa
6379,Taxi Libre,20/11/2016 12:56,20/11/2016 01:30,-99.06074735,19.3069287,-99.0602361,19.30751178,0.575,11775,741,11.775,20.47826087,8.74,1.07,1.07,8.74,76.75633333,76.75633333,Iztapalapa,Iztapalapa
6380,Taxi Libre,20/11/2016 01:30,20/11/2016 01:56,-99.06027715,19.30755434,-99.07605302,19.31705728,0.428888889,4143,759,4.143,9.65984456,8.74,1.07,1.07,8.74,44.51937333,44.51937333,Iztapalapa,Iztapalapa
6382,Taxi Libre,20/11/2016 02:37,20/11/2016 03:03,-99.06060529,19.30767879,-99.05107254,19.29003278,0.426388889,7508,583,7.508,17.60833876,8.74,1.07,1.07,8.74,54.73668444,54.73668444,Iztapalapa,Tl·huac
6385,Taxi Libre,20/11/2016 06:06,20/11/2016 06:43,-99.1002179,19.2390133,-99.09353786,19.24603034,0.6175,10316,706,10.316,16.70607287,8.74,1.07,1.07,8.74,69.67959111,69.67959111,Xochimilco,Xochimilco
6386,Taxi Libre,20/11/2016 06:47,20/11/2016 07:24,-99.09546463,19.24222232,-99.03671517,19.25914534,0.624444444,9685,470,9.685,15.50978648,8.74,1.07,1.07,8.74,61.36735556,61.36735556,Xochimilco,Xochimilco
6388,Radio Taxi,20/11/2016 08:34,20/11/2016 08:50,-99.13252845,19.40659392,-99.17684481,19.38413976,0.255,6696,98,6.696,26.25882353,27.6,1.84,1.84,27.6,80.88967111,80.88967111,CuauhtÈmoc,Benito Ju·rez
6389,Taxi Libre,20/11/2016 09:21,20/11/2016 09:36,-99.06036265,19.30743221,-99.05432708,19.28364458,0.253888889,4303,296,4.303,16.94835886,8.74,1.07,1.07,8.74,34.19506222,34.19506222,Iztapalapa,Tl·huac
6390,Taxi de Sitio,20/11/2016 10:09,20/11/2016 10:18,-99.06018107,19.30759458,-99.06780354,19.29770096,0.143611111,2154,133,2.154,14.99883946,13.1,1.3,1.3,13.1,28.14302222,28.14302222,Iztapalapa,Iztapalapa
6391,Taxi de Sitio,20/11/2016 10:28,20/11/2016 10:46,-99.06001601,19.30784639,-99.06022958,19.30754792,0.298611111,5225,413,5.225,17.49767442,13.1,1.3,1.3,13.1,52.20111111,52.20111111,Iztapalapa,Iztapalapa
6392,Taxi de Sitio,20/11/2016 10:46,20/11/2016 11:02,-99.06044128,19.30747857,-99.05580108,19.3033432,0.264444444,2956,436,2.956,11.17815126,13.1,1.3,1.3,13.1,41.06675556,41.06675556,Iztapalapa,Tl·huac
6393,Taxi de Sitio,20/11/2016 11:09,20/11/2016 11:31,-99.05989911,19.30857094,-99.08765954,19.31336968,0.363333333,7451,228,7.451,20.50733945,13.1,1.3,1.3,13.1,58.43186667,58.43186667,Iztapalapa,Iztapalapa
6396,Taxi Libre,21/11/2016 01:06,21/11/2016 01:22,-99.07251684,19.33071042,-99.05038492,19.32658263,0.261111111,4617,173,4.617,17.68212766,8.74,1.07,1.07,8.74,32.61431556,32.61431556,Iztapalapa,Iztapalapa
6397,Taxi Libre,21/11/2016 02:47,21/11/2016 03:12,-99.06024988,19.30757579,-99.06028414,19.30754912,0.418611111,6347,532,6.347,15.1620438,8.74,1.07,1.07,8.74,48.55493778,48.55493778,Iztapalapa,Iztapalapa
6400,Taxi de Sitio,19/11/2016 06:28,19/11/2016 06:39,-99.17939529,19.43864977,-99.15667158,19.45058019,0.170833333,4057,110,4.057,23.74829268,13.1,1.3,1.3,13.1,37.37417778,37.37417778,Miguel Hidalgo,CuauhtÈmoc
6401,Taxi de Sitio,21/11/2016 04:42,21/11/2016 04:46,-99.17946192,19.43860482,-99.18232349,19.43507435,0.071388889,1395,86,1.395,19.54085603,13.1,1.3,1.3,13.1,22.83844444,22.83844444,Miguel Hidalgo,Miguel Hidalgo
6403,Taxi Libre,21/11/2016 04:49,21/11/2016 04:59,-99.0605654,19.30774287,-99.06675111,19.31697271,0.167777778,2318,201,2.318,13.81589404,8.74,1.07,1.07,8.74,23.44037333,23.44037333,Iztapalapa,Iztapalapa
6404,Taxi de Sitio,21/11/2016 04:50,21/11/2016 05:14,-99.17954801,19.43862254,-99.16579234,19.42581479,0.406944444,3582,246,3.582,8.8021843,13.1,1.3,1.3,13.1,38.83306667,38.83306667,Miguel Hidalgo,CuauhtÈmoc
6405,Taxi Libre,21/11/2016 05:18,21/11/2016 05:31,-99.0618984,19.3055542,-99.07238614,19.28901432,0.224444444,3653,251,3.653,16.27574257,8.74,1.07,1.07,8.74,30.34306222,30.34306222,Iztapalapa,Iztapalapa
6406,Taxi de Sitio,21/11/2016 05:27,21/11/2016 05:45,-99.14258329,19.37234469,-99.12028551,19.36798724,0.294166667,6109,443,6.109,20.76713881,13.1,1.3,1.3,13.1,57.66457778,57.66457778,Benito Ju·rez,Iztapalapa
6407,Taxi Libre,21/11/2016 05:57,21/11/2016 06:26,-99.0602262,19.30756059,-99.04151932,19.30008476,0.485833333,5814,881,5.814,11.9670669,8.74,1.07,1.07,8.74,54.57214222,54.57214222,Iztapalapa,Tl·huac
6408,Taxi de Sitio,21/11/2016 05:56,21/11/2016 06:47,-99.10545643,19.36887165,-99.18195359,19.34743525,0.852777778,13256,1483,13.256,15.54449511,13.1,1.3,1.3,13.1,124.8734222,124.8734222,Iztapalapa,¡Ålvaro ObregÛn
6412,Taxi Libre,22/11/2016 06:45,22/11/2016 06:57,-99.09336636,19.24585576,-99.1117655,19.2642218,0.206388889,4041,179,4.041,19.5795424,8.74,1.07,1.07,8.74,30.29170222,30.29170222,Xochimilco,Xochimilco
6413,Taxi Libre,22/11/2016 06:49,22/11/2016 07:00,-99.06979578,19.33089474,-99.06994916,19.33090523,0.169722222,2392,201,2.392,14.09361702,8.74,1.07,1.07,8.74,23.75709333,23.75709333,Iztapalapa,Iztapalapa
6415,Taxi Libre,22/11/2016 07:00,22/11/2016 07:12,-99.06941763,19.33188909,-99.05582788,19.35868496,0.194722222,5148,51,5.148,26.43766049,8.74,1.07,1.07,8.74,31.98610667,31.98610667,Iztapalapa,Iztapalapa
6416,Taxi de Sitio,22/11/2016 07:07,22/11/2016 07:26,-99.20348401,19.38041544,-99.20357435,19.38046933,0.318888889,2744,546,2.744,8.604878049,13.1,1.3,1.3,13.1,43.14213333,43.14213333,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
6417,Taxi Libre,22/11/2016 07:22,22/11/2016 07:36,-99.07012855,19.3307581,-99.0700296,19.3570604,0.241944444,4223,289,4.223,17.45442021,8.74,1.07,1.07,8.74,33.68621778,33.68621778,Iztapalapa,Iztapalapa
6418,Taxi de Sitio,22/11/2016 07:28,22/11/2016 07:45,-99.2023701,19.38157334,-99.17550675,19.38428289,0.284722222,3097,57,3.097,10.87726829,13.1,1.3,1.3,13.1,30.85106667,30.85106667,¡Ålvaro ObregÛn,Benito Ju·rez
6419,Taxi Libre,22/11/2016 07:51,22/11/2016 07:56,-99.06975773,19.33104664,-99.06967063,19.33122102,0.099444444,1492,106,1.492,15.00335196,8.74,1.07,1.07,8.74,17.64620444,17.64620444,Iztapalapa,Iztapalapa
6420,Taxi Libre,22/11/2016 07:58,22/11/2016 08:11,-99.06843617,19.33106665,-99.0698735,19.3309035,0.213888889,4393,107,4.393,20.5387013,8.74,1.07,1.07,8.74,30.08626222,30.08626222,Iztapalapa,Iztapalapa
6421,Taxi Libre,18/11/2016 09:09,18/11/2016 09:34,-99.1870377,19.37495654,-99.18523666,19.42941548,0.417777778,7908,512,7.908,18.9287234,8.74,1.07,1.07,8.74,54.76046222,54.76046222,Benito Ju·rez,Miguel Hidalgo
6422,Taxi Libre,22/11/2016 07:59,22/11/2016 09:09,-99.10643606,19.23916373,-99.16813606,19.31029096,1.181111111,16593,486,16.593,14.04863594,8.74,1.07,1.07,8.74,91.31404,91.31404,Xochimilco,Coyoac·n
6423,Taxi Libre,22/11/2016 08:13,22/11/2016 09:20,-99.06983982,19.33086467,-99.0748928,19.34845281,1.118333333,3081,90,3.081,2.754992548,8.74,1.07,1.07,8.74,24.06668,24.06668,Iztapalapa,Iztapalapa
6424,Taxi Libre,22/11/2016 09:00,22/11/2016 09:22,-99.16591581,19.44662194,-99.16202982,19.45033654,0.372222222,1126,96,1.126,3.025074627,8.74,1.07,1.07,8.74,15.84194667,15.84194667,Miguel Hidalgo,CuauhtÈmoc
6425,Taxi Libre,22/11/2016 09:04,22/11/2016 09:26,-99.06094034,19.30762949,-99.05178472,19.3013896,0.371111111,8727,204,8.727,23.51586826,8.74,1.07,1.07,8.74,50.94222667,50.94222667,Iztapalapa,Tl·huac
6427,Taxi Libre,22/11/2016 09:20,22/11/2016 09:34,-99.0683783,19.3306712,-99.0683873,19.33100128,0.243888889,4635,310,4.635,19.00455581,8.74,1.07,1.07,8.74,35.94891111,35.94891111,Iztapalapa,Iztapalapa
6428,Taxi Libre,22/11/2016 09:45,22/11/2016 10:00,-99.06017553,19.30773496,-99.06216852,19.2949829,0.246666667,5204,235,5.204,21.0972973,8.74,1.07,1.07,8.74,36.60089778,36.60089778,Iztapalapa,Tl·huac
6429,Taxi de Sitio,22/11/2016 09:46,22/11/2016 10:22,-99.20048532,19.38228519,-99.18881131,19.43573968,0.596944444,9202,596,9.202,15.41516985,13.1,1.3,1.3,13.1,78.16817778,78.16817778,¡Ålvaro ObregÛn,Miguel Hidalgo
6430,Taxi Libre,22/11/2016 10:21,22/11/2016 10:40,-99.06026433,19.30765332,-99.04253442,19.30752988,0.315277778,3820,537,3.82,12.11629956,8.74,1.07,1.07,8.74,37.85826667,37.85826667,Iztapalapa,Tl·huac
6431,Taxi Libre,22/11/2016 10:55,22/11/2016 11:36,-99.06017979,19.3076251,-99.0603559,19.30757858,0.695277778,4207,1810,4.207,6.050819017,8.74,1.07,1.07,8.74,69.78373778,69.78373778,Iztapalapa,Iztapalapa
6432,Taxi Libre,22/11/2016 09:16,22/11/2016 09:51,-99.06849261,19.33090414,-99.04822778,19.38526612,0.588055556,14104,456,14.104,23.98412848,8.74,1.07,1.07,8.74,79.94778667,79.94778667,Iztapalapa,Iztapalapa
6434,Taxi Libre,22/11/2016 11:36,22/11/2016 11:50,-99.06059742,19.30733077,-99.0545322,19.30268156,0.230277778,4539,282,4.539,19.71097708,8.74,1.07,1.07,8.74,34.87225333,34.87225333,Iztapalapa,Tl·huac
6435,Radio Taxi,22/11/2016 11:26,22/11/2016 11:50,-99.16268158,19.35577138,-99.16559221,19.30242885,0.404444444,6694,23,6.694,16.5510989,27.6,1.84,1.84,27.6,77.80828444,77.80828444,Coyoac·n,Coyoac·n
6436,Radio Taxi,22/11/2016 11:44,22/11/2016 11:53,-99.1799984,19.3701541,-99.17073826,19.39379778,0.146666667,3020,105,3.02,20.59090909,27.6,1.84,1.84,27.6,54.12053333,54.12053333,Benito Ju·rez,Benito Ju·rez
6437,Taxi Libre,22/11/2016 11:44,22/11/2016 12:03,-99.0683117,19.33130132,-99.07442246,19.36009672,0.324444444,6434,221,6.434,19.83082192,8.74,1.07,1.07,8.74,41.53240889,41.53240889,Iztapalapa,Iztapalapa
6439,Taxi de Sitio,21/11/2016 05:15,21/11/2016 05:19,-99.17953485,19.43853422,-99.18085423,19.43655815,0.081388889,1277,159,1.277,15.69010239,13.1,1.3,1.3,13.1,24.33373333,24.33373333,Miguel Hidalgo,Miguel Hidalgo
6440,Taxi Libre,22/11/2016 12:48,22/11/2016 01:37,-99.06974666,19.33096113,-99.0620856,19.38265642,0.816388889,14720,1096,14.72,18.03062266,8.74,1.07,1.07,8.74,97.80204444,97.80204444,Iztapalapa,Iztapalapa
6442,Taxi de Sitio,22/11/2016 01:37,22/11/2016 01:45,-99.1796107,19.43864576,-99.1808276,19.43632381,0.119722222,1219,368,1.219,10.18190255,13.1,1.3,1.3,13.1,30.06991111,30.06991111,Miguel Hidalgo,Miguel Hidalgo
6443,Taxi de Sitio,22/11/2016 01:37,22/11/2016 01:45,-99.1796107,19.43864576,-99.1808276,19.43632381,0.119722222,1219,368,1.219,10.18190255,13.1,1.3,1.3,13.1,30.06991111,30.06991111,Miguel Hidalgo,Miguel Hidalgo
6444,Taxi de Sitio,22/11/2016 01:58,22/11/2016 02:15,-99.17948466,19.4386197,-99.18342306,19.44142529,0.295,1716,791,1.716,5.816949153,13.1,1.3,1.3,13.1,44.87431111,44.87431111,Miguel Hidalgo,Miguel Hidalgo
6446,Taxi Libre,22/11/2016 02:11,22/11/2016 02:30,-99.19039754,19.35291952,-99.17559982,19.3319191,0.3275,5084,326,5.084,15.52366412,8.74,1.07,1.07,8.74,38.25107556,38.25107556,¡Ålvaro ObregÛn,Coyoac·n
6447,Taxi de Sitio,22/11/2016 02:18,22/11/2016 02:39,-99.17960639,19.43865365,-99.16666896,19.44362039,0.355,3591,716,3.591,10.11549296,13.1,1.3,1.3,13.1,52.45764444,52.45764444,Miguel Hidalgo,Miguel Hidalgo
6448,Taxi de Sitio,22/11/2016 03:22,22/11/2016 03:32,-99.17957458,19.43868274,-99.17348527,19.43329266,0.168055556,1730,286,1.73,10.29421488,13.1,1.3,1.3,13.1,30.35822222,30.35822222,Miguel Hidalgo,Miguel Hidalgo
6449,Taxi Libre,22/11/2016 03:25,22/11/2016 03:38,-99.06022842,19.30749306,-99.04160182,19.29424166,0.2075,3453,291,3.453,16.64096386,8.74,1.07,1.07,8.74,30.43817333,30.43817333,Iztapalapa,Tl·huac
6450,Taxi de Sitio,22/11/2016 03:49,22/11/2016 04:06,-99.17938132,19.43858759,-99.14524025,19.47052931,0.2775,7347,226,7.347,26.47567568,13.1,1.3,1.3,13.1,57.83328889,57.83328889,Miguel Hidalgo,Azcapotzalco
6451,Taxi Libre,22/11/2016 03:58,22/11/2016 04:20,-99.06022003,19.30785753,-99.06125689,19.30681562,0.368888889,5853,408,5.853,15.86656627,8.74,1.07,1.07,8.74,43.49217333,43.49217333,Iztapalapa,Iztapalapa
6452,Taxi Libre,22/11/2016 04:26,22/11/2016 04:48,-99.06049975,19.30766637,-99.06028316,19.3075336,0.373333333,6373,391,6.373,17.07053571,8.74,1.07,1.07,8.74,45.31355111,45.31355111,Iztapalapa,Iztapalapa
6454,Taxi de Sitio,22/11/2016 05:26,22/11/2016 05:32,-99.17969799,19.43854846,-99.1746858,19.44776892,0.1025,1624,126,1.624,15.84390244,13.1,1.3,1.3,13.1,25.1848,25.1848,Miguel Hidalgo,Miguel Hidalgo
6455,Taxi de Sitio,22/11/2016 05:40,22/11/2016 05:46,-99.1795425,19.43868857,-99.16998176,19.44138203,0.098888889,1678,65,1.678,16.96853933,13.1,1.3,1.3,13.1,23.70337778,23.70337778,Miguel Hidalgo,Miguel Hidalgo
6457,Taxi de Sitio,22/11/2016 05:53,22/11/2016 06:28,-99.20346652,19.38054475,-99.23370615,19.30650995,0.58,13284,310,13.284,22.90344828,13.1,1.3,1.3,13.1,91.13235556,91.13235556,¡Ålvaro ObregÛn,La Magdalena Contreras
6458,Taxi de Sitio,22/11/2016 06:28,22/11/2016 07:08,-99.18959712,19.35575858,-99.15315624,19.35220853,0.6625,7147,1097,7.147,10.78792453,13.1,1.3,1.3,13.1,81.95551111,81.95551111,¡Ålvaro ObregÛn,Coyoac·n
6460,Taxi de Sitio,22/11/2016 07:45,22/11/2016 08:09,-99.17848179,19.43849106,-99.16660476,19.42490486,0.391944444,3109,1081,3.109,7.932246634,13.1,1.3,1.3,13.1,60.49568889,60.49568889,Miguel Hidalgo,CuauhtÈmoc
6461,Taxi de Sitio,22/11/2016 07:45,22/11/2016 08:09,-99.17848179,19.43849106,-99.16660476,19.42490486,0.391944444,3109,1081,3.109,7.932246634,13.1,1.3,1.3,13.1,60.49568889,60.49568889,Miguel Hidalgo,CuauhtÈmoc
6463,Taxi de Sitio,22/11/2016 08:29,22/11/2016 09:20,-99.17601165,19.4397071,-99.17943108,19.43865517,0.843055556,7135,606,7.135,8.463261944,13.1,1.3,1.3,13.1,67.70866667,67.70866667,Miguel Hidalgo,Miguel Hidalgo
6464,Taxi Libre,22/11/2016 09:23,22/11/2016 09:29,-99.20514721,19.38180381,-99.20160318,19.39709888,0.099722222,2901,139,2.901,29.0908078,8.74,1.07,1.07,8.74,24.46139111,24.46139111,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
6466,Taxi Libre,22/11/2016 09:29,22/11/2016 10:08,-99.20142629,19.39746211,-99.23798234,19.38069635,0.656111111,7287,775,7.287,11.10635055,8.74,1.07,1.07,8.74,58.35613778,58.35613778,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
6467,Taxi de Sitio,23/11/2016 01:44,23/11/2016 01:52,-99.16689492,19.41288834,-99.1687763,19.4354963,0.129722222,3255,123,3.255,25.09207709,13.1,1.3,1.3,13.1,33.57933333,33.57933333,CuauhtÈmoc,CuauhtÈmoc
6468,Taxi Libre,22/11/2016 10:13,22/11/2016 10:27,-99.07532173,19.2462841,-99.02266465,19.25763124,0.234166667,6581,106,6.581,28.10391459,8.74,1.07,1.07,8.74,39.42712444,39.42712444,Xochimilco,Xochimilco
6469,Taxi Libre,23/11/2016 06:54,23/11/2016 07:08,-99.0800381,19.2579626,-99.11506683,19.26608774,0.246666667,4209,117,4.209,17.06351351,8.74,1.07,1.07,8.74,29.53652,29.53652,Xochimilco,Xochimilco
6470,Taxi Libre,23/11/2016 07:05,23/11/2016 07:18,-99.07022087,19.33094237,-99.09035983,19.32313341,0.213888889,3354,169,3.354,15.68103896,8.74,1.07,1.07,8.74,27.11356444,27.11356444,Iztapalapa,Iztapalapa
6472,Taxi Libre,23/11/2016 07:27,23/11/2016 07:55,-99.07944505,19.25305055,-99.10703553,19.25611053,0.460833333,4223,1312,4.223,9.163833635,8.74,1.07,1.07,8.74,58.01088444,58.01088444,Xochimilco,Xochimilco
6473,Taxi Libre,23/11/2016 07:39,23/11/2016 08:05,-99.05967182,19.30610071,-99.06031226,19.30469754,0.431111111,7904,225,7.904,18.33402062,8.74,1.07,1.07,8.74,47.91912,47.91912,Iztapalapa,Iztapalapa
6475,Taxi Libre,23/11/2016 07:55,23/11/2016 08:07,-99.06979232,19.3308803,-99.0755732,19.32108537,0.197222222,3447,344,3.447,17.47774648,8.74,1.07,1.07,8.74,31.67271556,31.67271556,Iztapalapa,Iztapalapa
6477,Taxi Libre,23/11/2016 08:19,23/11/2016 08:31,-99.06843178,19.33108007,-99.061442,19.34397268,0.191944444,4988,102,4.988,25.98668596,8.74,1.07,1.07,8.74,32.51397333,32.51397333,Iztapalapa,Iztapalapa
6478,Taxi Libre,23/11/2016 08:31,23/11/2016 08:41,-99.19680366,19.46171358,-99.19576962,19.46150137,0.164166667,3126,196,3.126,19.04162437,8.74,1.07,1.07,8.74,26.77972444,26.77972444,Miguel Hidalgo,Miguel Hidalgo
6479,Taxi Libre,23/11/2016 08:29,23/11/2016 08:43,-99.07000552,19.33093669,-99.06836822,19.33067444,0.229444444,5061,137,5.061,22.05762712,8.74,1.07,1.07,8.74,33.65863556,33.65863556,Iztapalapa,Iztapalapa
6480,Taxi Libre,23/11/2016 08:41,23/11/2016 08:53,-99.19638691,19.46163151,-99.19634775,19.46190457,0.205,4108,138,4.108,20.03902439,8.74,1.07,1.07,8.74,29.60357333,29.60357333,Miguel Hidalgo,Miguel Hidalgo
6483,Taxi Libre,23/11/2016 08:15,23/11/2016 08:56,-99.10756869,19.23672581,-99.15725283,19.32427166,0.691944444,14827,362,14.827,21.42802088,8.74,1.07,1.07,8.74,80.80711556,80.80711556,Xochimilco,Coyoac·n
6484,Taxi Libre,23/11/2016 08:29,23/11/2016 09:07,-99.05960357,19.30663562,-99.0615105,19.30522064,0.631666667,4395,373,4.395,6.957783641,8.74,1.07,1.07,8.74,36.41971111,36.41971111,Iztapalapa,Iztapalapa
6485,Taxi Libre,23/11/2016 08:54,23/11/2016 09:15,-99.19619905,19.46249143,-99.19023214,19.46277158,0.360555556,4650,563,4.65,12.89676425,8.74,1.07,1.07,8.74,42.02888889,42.02888889,Miguel Hidalgo,Miguel Hidalgo
6486,Taxi Libre,23/11/2016 09:07,23/11/2016 09:21,-99.06086174,19.30685905,-99.0436129,19.31225256,0.235833333,3430,301,3.43,14.54416961,8.74,1.07,1.07,8.74,30.57751111,30.57751111,Iztapalapa,Tl·huac
6488,Taxi Libre,23/11/2016 09:31,23/11/2016 09:46,-99.14121656,19.42891966,-99.1688497,19.43621876,0.252777778,3475,421,3.475,13.74725275,8.74,1.07,1.07,8.74,33.62344444,33.62344444,CuauhtÈmoc,CuauhtÈmoc
6490,Taxi de Sitio,23/11/2016 09:40,23/11/2016 10:12,-99.11568625,19.31621405,-99.13765686,19.39497024,0.535833333,11241,393,11.241,20.9785381,13.1,1.3,1.3,13.1,82.90653333,82.90653333,Coyoac·n,Benito Ju·rez
6491,Taxi Libre,23/11/2016 10:03,23/11/2016 10:25,-99.0683819,19.3305987,-99.09236323,19.35821293,0.366111111,4902,490,4.902,13.38937785,8.74,1.07,1.07,8.74,41.37167111,41.37167111,Iztapalapa,Iztapalapa
6495,Taxi Libre,23/11/2016 11:11,23/11/2016 11:13,-99.1362681,19.32508998,-99.13403027,19.3216222,0.021111111,538,12,0.538,25.48421053,8.74,1.07,1.07,8.74,11.32797333,11.32797333,Coyoac·n,Coyoac·n
6497,Taxi Libre,23/11/2016 12:48,23/11/2016 12:56,-99.09726493,19.24178492,-99.09749094,19.23959211,0.140555556,2189,59,2.189,15.57391304,8.74,1.07,1.07,8.74,19.51180889,19.51180889,Xochimilco,Xochimilco
6498,Taxi Libre,23/11/2016 12:59,23/11/2016 01:03,-99.09539946,19.24225535,-99.09213126,19.23816006,0.081944444,1305,32,1.305,15.92542373,8.74,1.07,1.07,8.74,15.08628889,15.08628889,Xochimilco,Xochimilco
6499,Taxi Libre,23/11/2016 01:30,23/11/2016 01:42,-99.06844878,19.33064598,-99.0683631,19.3307058,0.196111111,3427,107,3.427,17.47478754,8.74,1.07,1.07,8.74,25.95178222,25.95178222,Iztapalapa,Iztapalapa
6500,Taxi Libre,23/11/2016 01:14,23/11/2016 01:46,-99.09344929,19.2422931,-99.15519859,19.28964933,0.523055556,11425,480,11.425,21.84280404,8.74,1.07,1.07,8.74,69.05233333,69.05233333,Xochimilco,Tlalpan
6501,Taxi Libre,23/11/2016 01:42,23/11/2016 01:52,-99.06837097,19.33070404,-99.069443,19.33078426,0.157222222,2794,86,2.794,17.77102473,8.74,1.07,1.07,8.74,22.74320889,22.74320889,Iztapalapa,Iztapalapa
6502,Taxi Libre,23/11/2016 01:29,23/11/2016 01:53,-99.06049221,19.3075001,-99.05089726,19.30941846,0.397222222,5128,464,5.128,12.90965035,8.74,1.07,1.07,8.74,41.72072889,41.72072889,Iztapalapa,Tl·huac
6503,Taxi Libre,23/11/2016 01:52,23/11/2016 02:00,-99.06941071,19.33082762,-99.06602121,19.34491366,0.130277778,2201,24,2.201,16.89466951,8.74,1.07,1.07,8.74,18.73094667,18.73094667,Iztapalapa,Iztapalapa
6504,Taxi Libre,23/11/2016 01:53,23/11/2016 02:03,-99.05094578,19.30933674,-99.05900574,19.2988906,0.174722222,2968,132,2.968,16.98696343,8.74,1.07,1.07,8.74,24.58170667,24.58170667,Tl·huac,Tl·huac
6505,Taxi Libre,23/11/2016 02:05,23/11/2016 02:21,-99.069976,19.3309434,-99.07980803,19.3363222,0.260555556,1666,44,1.666,6.394029851,8.74,1.07,1.07,8.74,16.91670222,16.91670222,Iztapalapa,Iztapalapa
6506,Taxi Libre,23/11/2016 02:21,23/11/2016 02:44,-99.07021811,19.33101663,-99.06834084,19.33064883,0.375,6329,237,6.329,16.87733333,8.74,1.07,1.07,8.74,41.46345333,41.46345333,Iztapalapa,Iztapalapa
6507,Taxi Libre,23/11/2016 02:31,23/11/2016 03:01,-99.06029848,19.3074144,-99.08161838,19.31964132,0.4925,7795,617,7.795,15.82741117,8.74,1.07,1.07,8.74,56.77348889,56.77348889,Iztapalapa,Iztapalapa
6508,Taxi Libre,23/11/2016 03:17,23/11/2016 03:49,-99.06997495,19.33090949,-99.07134508,19.33069826,0.530833333,6230,833,6.23,11.73626374,8.74,1.07,1.07,8.74,55.21128889,55.21128889,Iztapalapa,Iztapalapa
6509,Taxi Libre,23/11/2016 03:51,23/11/2016 03:55,-99.04966395,19.19858016,-99.05119539,19.18622522,0.073333333,2284,8,2.284,31.14545455,8.74,1.07,1.07,8.74,18.70574222,18.70574222,Milpa Alta,Milpa Alta
6510,Taxi Libre,23/11/2016 03:34,23/11/2016 04:06,-99.06121257,19.30744018,-99.03348954,19.29672722,0.532777778,10185,324,10.185,19.11678832,8.74,1.07,1.07,8.74,60.0358,60.0358,Iztapalapa,Tl·huac
6511,Taxi de Sitio,22/11/2016 09:20,22/11/2016 09:34,-99.17958852,19.43861393,-99.17461069,19.42779838,0.231944444,6093,207,6.093,26.26922156,13.1,1.3,1.3,13.1,50.7636,50.7636,Miguel Hidalgo,CuauhtÈmoc
