id,tipo_transporte,pickup_datetime,dropoff_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_duration,dist_meters,wait_sec,dist_km,speed_km,pickup_location,dropoff_location,banderazo,tarifa_dist,tarifa_tiempo,tarifa_min,costo_viaje_sin_min,costo_viaje_sobre_min
3742,Taxi Libre,2017-05-08 09:21:49,2017-05-08 09:36:00,-99.2130086083296,19.482293963204103,-99.19474234,19.46145938,0.2363888888888889,6072,83,6.072,25.686486486486487,Azcapotzalco,Miguel Hidalgo,8.74,1.07,1.07,8.74,40.44005777777778,40.44005777777778
3743,Taxi Libre,2017-05-08 09:36:24,2017-05-08 10:01:29,-99.19518559799299,19.4622762842643,-99.21498340000001,19.43781766,0.41833333333333333,4801,469,4.801,11.476494023904383,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,45.135693333333336,45.135693333333336
3745,Taxi Libre,2017-05-08 10:03:44,2017-05-08 10:30:33,-99.2149612,19.4384563,-99.19555466,19.46142562,0.4469444444444444,4387,741,4.387,9.815537600994405,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,23.31768,23.31768
3749,Taxi Libre,2017-05-08 01:25:14,2017-05-08 01:58:19,-99.14209395199629,19.2738570545832,-99.13236202,19.28561632,0.5516666666666666,1956,261,1.956,3.5456193353474323,Xochimilco,Tlalpan,8.74,1.07,1.07,8.74,54.365275555555556,54.365275555555556
3750,Taxi Libre,2017-05-08 02:15:59,2017-05-08 02:42:00,-99.21115024039699,19.2676969003308,-99.21098202,19.267787,0.4338888888888889,7499,569,7.499,17.283226632522407,Tlalpan,Tlalpan,8.74,1.07,1.07,8.74,14.451897777777779,14.451897777777779
3751,Taxi Libre,2017-05-08 02:51:23,2017-05-08 02:55:47,-99.21132345975,19.267688379875,-99.21501634801609,19.2739926333955,0.07333333333333333,1179,28,1.179,16.077272727272728,Tlalpan,Tlalpan,8.74,1.07,1.07,8.74,33.52500444444445,33.52500444444445
3753,Taxi Libre,2017-05-08 03:02:19,2017-05-08 03:20:58,-99.2113234624159,19.267688381208,-99.22508499999999,19.27727934,0.31083333333333335,5302,88,5.302,17.057372654155493,Tlalpan,Tlalpan,8.74,1.07,1.07,8.74,26.42448444444445,26.42448444444445
3756,Taxi Libre,2017-05-08 03:48:48,2017-05-08 04:01:14,-99.21132345998029,19.2676883799901,-99.23254098,19.28200668,0.2075,3743,70,3.743,18.03855421686747,Tlalpan,Tlalpan,8.74,1.07,1.07,8.74,47.37175555555555,47.37175555555555
3757,Taxi Libre,2017-05-08 03:54:14,2017-05-08 04:33:50,-99.19664539223741,19.4606996923136,-99.19587552551859,19.4617401572433,0.66,4765,767,4.765,7.219696969696969,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,15.809133333333333,15.809133333333333
3758,Taxi Libre,2017-05-08 04:39:26,2017-05-08 04:45:25,-99.2112710240538,19.2677274303964,-99.2077353966005,19.2695057912587,0.09972222222222223,1135,93,1.135,11.381615598885794,Tlalpan,Tlalpan,8.74,1.07,1.07,8.74,12.460271111111112,12.460271111111112
3759,Taxi Libre,2017-05-08 04:48:53,2017-05-08 04:51:13,-99.196431151852,19.461715506556498,-99.19442536,19.46428238,0.03916666666666667,647,40,0.647,16.51914893617021,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,14.36296888888889,14.36296888888889
3761,Taxi Libre,2017-05-08 06:07:19,2017-05-08 06:10:23,-99.1666044143046,19.277077946303898,-99.172904,19.28180034,0.05138888888888889,936,68,0.936,18.214054054054056,Tlalpan,Tlalpan,8.74,1.07,1.07,8.74,45.25553333333334,45.25553333333334
3763,Taxi Libre,2017-05-08 06:17:05,2017-05-08 06:36:43,-99.2095065081603,19.264835063946602,-99.21140398,19.26765,0.3275,6915,291,6.915,21.114503816793892,Tlalpan,Tlalpan,8.74,1.07,1.07,8.74,18.04472,18.04472
3764,Taxi Libre,2017-05-08 07:00:52,2017-05-08 07:07:43,-99.21129000361479,19.2675629546283,-99.22366466,19.27654834,0.11444444444444445,1974,36,1.974,17.24854368932039,Tlalpan,Tlalpan,8.74,1.07,1.07,8.74,22.93010222222222,22.93010222222222
3766,Taxi Libre,2017-05-08 07:31:08,2017-05-08 07:38:56,-99.14159153660201,19.274989093995103,-99.13687266,19.28602532,0.13027777777777777,2521,143,2.521,19.35095948827292,Xochimilco,Tlalpan,8.74,1.07,1.07,8.74,39.55837777777778,39.55837777777778
3769,Taxi Libre,2017-05-08 07:59:06,2017-05-08 08:22:26,-99.14150412,19.28005626,-99.14273438342829,19.274581016840102,0.3888888888888889,2195,901,2.195,5.644285714285714,Tlalpan,Tlalpan,13.1,1.3,1.3,13.1,28.598888888888887,28.598888888888887
3770,Taxi de Sitio,2017-05-08 08:18:41,2017-05-08 08:32:59,-99.165255,19.2776867,-99.15838829999998,19.269614999999998,0.2386111111111111,2025,172,2.025,8.48661233993015,Tlalpan,Tlalpan,8.74,1.07,1.07,8.74,19.146106666666665,19.146106666666665
3773,Taxi Libre,2017-05-08 09:25:34,2017-05-08 09:33:29,-99.15208462276291,19.271877262176602,-99.13844870000001,19.26586298,0.1322222222222222,2348,15,2.348,17.757983193277312,Tlalpan,Xochimilco,7.0,3.5700000000000003,1.8,35.0,18.47227,35.0
3774,UberX,2017-05-08 09:35:05,2017-05-08 09:44:26,-99.1383305537706,19.2661289701455,-99.15213068,19.27202702,0.15583333333333332,1911,155,1.911,12.263101604278075,Xochimilco,Tlalpan,8.74,1.07,1.07,8.74,43.63198666666667,43.63198666666667
3778,Taxi Libre,2017-05-09 06:52:23,2017-05-09 07:09:02,-99.210928574119,19.267679093658,-99.21341532,19.27990934,0.2775,5869,411,5.869,21.149549549549548,Tlalpan,Tlalpan,8.74,1.07,1.07,8.74,37.59671111111112,37.59671111111112
3780,Taxi Libre,2017-05-09 07:50:51,2017-05-09 08:06:08,-99.21125365798581,19.267692264608602,-99.21085366,19.26775634,0.255,4820,346,4.82,18.901960784313726,Tlalpan,Tlalpan,8.74,1.07,1.07,8.74,21.3232,21.3232
3781,Taxi Libre,2017-05-09 08:06:12,2017-05-09 08:13:23,-99.2108258348283,19.2678237827673,-99.22362168,19.27115234,0.11972222222222222,1940,180,1.94,16.20417633410673,Tlalpan,Tlalpan,8.74,1.07,1.07,8.74,44.95308,44.95308
3782,Taxi Libre,2017-05-09 07:56:32,2017-05-09 08:19:55,-99.19366037203069,19.464034351652,-99.1962736479426,19.4616173821552,0.38972222222222225,4061,792,4.061,10.42024233784747,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,16.771657777777776,16.771657777777776
3783,Taxi Libre,2017-05-09 08:21:39,2017-05-09 08:27:54,-99.1421271,19.273862899999997,-99.14750572,19.26988736,0.10444444444444445,1321,100,1.321,12.64787234042553,Tlalpan,Tlalpan,8.74,1.07,1.07,8.74,30.72255555555556,30.72255555555556
3784,Taxi Libre,2017-05-09 08:19:58,2017-05-09 08:33:15,-99.1963288232435,19.4616590747268,-99.1908510668256,19.4599811351002,0.22138888888888889,3175,353,3.175,14.341279799247177,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,21.149622222222227,21.149622222222227
3785,Taxi Libre,2017-05-09 08:36:21,2017-05-09 08:43:44,-99.19659560910989,19.4620815595943,-99.18849158,19.47088056,0.12305555555555556,2305,107,2.305,18.7313769751693,Miguel Hidalgo,Azcapotzalco,8.74,1.07,1.07,8.74,71.87142666666666,71.87142666666666
3786,Taxi Libre,2017-05-09 08:20:38,2017-05-09 09:00:22,-99.21141009885359,19.267706648725603,-99.21130266,19.26770566,0.6625,13667,195,13.667,20.62943396226415,Tlalpan,Tlalpan,8.74,1.07,1.07,8.74,34.45328888888889,34.45328888888889
3787,Taxi Libre,2017-05-09 08:50:05,2017-05-09 09:03:03,-99.1951312569771,19.4616082496364,-99.1962467745135,19.4616485891318,0.21638888888888888,4630,248,4.63,21.396662387676507,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,17.286684444444443,17.286684444444443
3788,Taxi Libre,2017-05-09 09:03:08,2017-05-09 09:07:51,-99.19631330779171,19.4617619682883,-99.18877013844141,19.4676255590399,0.07861111111111112,1808,34,1.808,22.99929328621908,Miguel Hidalgo,Azcapotzalco,13.1,1.3,1.3,13.1,35.11044444444444,35.11044444444444
3789,Taxi de Sitio,2017-05-09 09:06:48,2017-05-09 09:17:51,-99.12394638,19.310824800000002,-99.1194605,19.31427352,0.18416666666666667,2455,320,2.455,13.330316742081449,Coyoacán,Coyoacán,8.74,1.07,1.07,8.74,46.25562666666667,46.25562666666667
3791,Taxi Libre,2017-05-09 09:18:35,2017-05-09 09:37:20,-99.14216590000001,19.2737951,-99.12456538,19.3032636,0.3125,5182,645,5.182,16.5824,Tlalpan,Tlalpan,8.74,1.07,1.07,8.74,81.63458222222222,81.63458222222222
3792,Taxi Libre,2017-05-09 09:00:28,2017-05-09 09:37:31,-99.2113233,19.2676552454688,-99.17844232,19.32601934,0.6177777777777778,13937,557,13.937,22.559892086330937,Tlalpan,Coyoacán,8.74,1.07,1.07,8.74,27.443600000000004,27.443600000000004
3793,Taxi Libre,2017-05-09 09:29:40,2017-05-09 09:41:40,-99.19641772093229,19.4616179938483,-99.19876998,19.45858702,0.20027777777777778,2470,342,2.47,12.332871012482665,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,17.37704,17.37704
3794,Taxi Libre,2017-05-09 09:58:19,2017-05-09 10:02:55,-99.1967985812152,19.4617256704133,-99.18732204,19.45913612,0.07666666666666666,1768,45,1.768,23.060869565217395,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,73.66855111111113,73.66855111111113
3795,Taxi Libre,2017-05-09 09:40:40,2017-05-09 10:05:58,-99.1788962371287,19.3296840478784,-99.21138499999999,19.26775866,0.4216666666666667,13848,238,13.848,32.84110671936759,Coyoacán,Tlalpan,8.74,1.07,1.07,8.74,74.62251555555555,74.62251555555555
3800,Taxi Libre,2017-05-09 10:28:45,2017-05-09 11:15:37,-99.212284779644,19.268348948405002,-99.2172293,19.2830907,0.7811111111111111,11882,632,11.882,15.211664295874822,Tlalpan,Tlalpan,8.74,1.07,1.07,8.74,42.84969777777778,42.84969777777778
3801,Taxi Libre,2017-05-09 11:31:44,2017-05-09 11:52:29,-99.21132337991259,19.2676883399562,-99.17752368,19.272952,0.3458333333333333,7364,109,7.364,21.293493975903615,Tlalpan,Tlalpan,8.74,1.07,1.07,8.74,61.102471111111115,61.102471111111115
3802,Taxi Libre,2017-05-09 11:32:56,2017-05-09 12:05:08,-99.1965417898176,19.461455710618104,-99.15380884,19.42449476,0.5366666666666666,7712,814,7.712,14.370186335403726,Miguel Hidalgo,Cuauhtémoc,8.74,1.07,1.07,8.74,19.60501777777778,19.60501777777778
3805,Taxi Libre,2017-05-09 01:25:47,2017-05-09 01:34:25,-99.1401467,19.3022217,-99.13320032,19.30752402,0.1438888888888889,1533,181,1.533,10.654054054054052,Coyoacán,Coyoacán,8.74,1.07,1.07,8.74,16.682253333333332,16.682253333333332
3806,Taxi Libre,2017-05-09 01:39:49,2017-05-09 01:45:27,-99.1402167,19.302245000000003,-99.13474168,19.30476068,0.09416666666666666,1339,93,1.339,14.219469026548673,Coyoacán,Tlalpan,13.1,1.3,1.3,13.1,95.50959999999999,95.50959999999999
3808,Taxi de Sitio,2017-05-09 02:33:48,2017-05-09 03:19:28,-99.16903974,19.34533602,-99.23190229999999,19.27987756,0.7611111111111111,14148,306,14.148,18.58861313868613,Coyoacán,Tlalpan,13.1,1.3,1.3,13.1,35.398177777777775,35.398177777777775
3809,Taxi de Sitio,2017-05-09 03:07:06,2017-05-09 03:19:48,-99.14227652053991,19.273241953786698,-99.15210432,19.271995,0.21194444444444444,2427,335,2.427,11.451114023591089,Tlalpan,Tlalpan,8.74,1.07,1.07,8.74,36.34124444444444,36.34124444444444
3810,Taxi Libre,2017-05-09 03:48:09,2017-05-09 04:01:42,-99.20976545688299,19.264678448626302,-99.21362968,19.27998566,0.22583333333333333,5260,214,5.26,23.29151291512915,Tlalpan,Tlalpan,8.74,1.07,1.07,8.74,14.813795555555556,14.813795555555556
3813,Taxi Libre,2017-05-09 04:38:09,2017-05-09 04:41:33,-99.19706473425079,19.462058420074197,-99.20363589321171,19.4586758413864,0.056666666666666664,1108,56,1.108,19.55294117647059,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,18.80132888888889,18.80132888888889
3814,Taxi Libre,2017-05-09 05:00:42,2017-05-09 05:05:06,-99.19649166637801,19.4611951718793,-99.18443999226758,19.4585323742868,0.07361111111111111,2073,50,2.073,28.161509433962262,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,23.043284444444446,23.043284444444446
3818,Taxi Libre,2017-05-09 06:07:06,2017-05-09 06:43:26,-99.1387087347217,19.273080645827,-99.130175,19.26935598,0.6058333333333333,2803,97,2.803,4.626685006877579,Xochimilco,Xochimilco,8.74,1.07,1.07,8.74,44.84227555555555,44.84227555555555
3819,Taxi Libre,2017-05-09 06:43:32,2017-05-09 07:04:07,-99.1505655416662,19.2729431720817,-99.11150132,19.25949498,0.34305555555555556,5824,470,5.824,16.976842105263156,Tlalpan,Xochimilco,8.74,1.07,1.07,8.74,23.946364444444445,23.946364444444445
3822,Taxi Libre,2017-05-09 07:48:41,2017-05-09 07:58:25,-99.1961610195418,19.460323511021603,-99.1958921748112,19.4551170212756,0.1622222222222222,2514,187,2.514,15.497260273972602,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,14.501355555555557,14.501355555555557
3824,Taxi Libre,2017-05-09 08:10:16,2017-05-09 08:13:13,-99.12430656,19.32844202,-99.11427722,19.32832198,0.049166666666666664,1185,29,1.185,24.10169491525424,Coyoacán,Coyoacán,8.74,1.07,1.07,8.74,19.02484,19.02484
3825,Taxi Libre,2017-05-09 08:08:13,2017-05-09 08:14:39,-99.1964988730131,19.4615690157225,-99.19474327949351,19.4604307716974,0.1075,1403,180,1.403,13.051162790697674,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,49.28967111111112,49.28967111111112
3827,Taxi Libre,2017-05-09 07:56:20,2017-05-09 08:20:33,-99.2111679117979,19.2677699592094,-99.21132866,19.26767732,0.4038888888888889,6052,616,6.052,14.984319119669875,Tlalpan,Tlalpan,8.74,1.07,1.07,8.74,15.808182222222225,15.808182222222225
3828,Taxi Libre,2017-05-09 08:14:50,2017-05-09 08:20:51,-99.139873,19.302097,-99.14008234,19.302264,0.10027777777777777,1407,44,1.407,14.031024930747924,Tlalpan,Tlalpan,8.74,1.07,1.07,8.74,24.78904888888889,24.78904888888889
3829,Taxi Libre,2017-05-09 08:14:19,2017-05-09 08:24:37,-99.11379098,19.328063399999998,-99.11005304,19.31058098,0.17194444444444446,2222,275,2.222,12.922778675282713,Coyoacán,Coyoacán,8.74,1.07,1.07,8.74,66.91138222222223,66.91138222222223
3830,Taxi Libre,2017-05-09 08:16:12,2017-05-09 08:40:11,-99.19659969585791,19.461952056118,-99.19622074,19.46157988,0.3997222222222222,12797,143,12.797,32.01473245309243,Miguel Hidalgo,Miguel Hidalgo,27.6,1.8399999999999999,1.8399999999999999,27.6,38.32188444444444,38.32188444444444
3831,Radio Taxi,2017-05-09 08:27:42,2017-05-09 08:41:12,-99.18570262598591,19.406235233743697,-99.1917353,19.3980253,0.22527777777777777,1179,50,1.179,5.233538840937115,Miguel Hidalgo,Álvaro Obregón,8.74,1.07,1.07,8.74,42.5734,42.5734
3833,Taxi Libre,2017-05-09 08:51:05,2017-05-09 09:09:48,-99.1938657682676,19.4639843137444,-99.1740704,19.48662882,0.31222222222222223,6305,288,6.305,20.193950177935942,Miguel Hidalgo,Azcapotzalco,8.74,1.07,1.07,8.74,29.424764444444445,29.424764444444445
3834,Taxi Libre,2017-05-09 10:05:09,2017-05-09 10:15:40,-99.1943559783407,19.4612709603588,-99.19631884,19.46159398,0.17555555555555555,3394,259,3.394,19.332911392405066,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,30.42057777777778,30.42057777777778
3835,Taxi Libre,2017-05-09 10:15:47,2017-05-09 10:27:09,-99.1962102072127,19.4614866983953,-99.17858284,19.44955912,0.18944444444444444,4410,118,4.41,23.27859237536657,Miguel Hidalgo,Miguel Hidalgo,13.1,1.3,1.3,13.1,53.49533333333334,53.49533333333334
3836,Taxi de Sitio,2017-05-09 11:32:30,2017-05-09 11:45:41,-99.20275500000001,19.36532,-99.18502898,19.40528832,0.22,6735,186,6.735,30.613636363636363,Álvaro Obregón,Miguel Hidalgo,8.74,1.07,1.07,8.74,31.133911111111114,31.133911111111114
3843,Taxi Libre,2017-05-10 06:06:55,2017-05-10 06:16:11,-99.14205720000001,19.274075399999997,-99.12073256,19.29061018,0.15444444444444444,4610,112,4.61,29.848920863309356,Xochimilco,Tlalpan,8.74,1.07,1.07,8.74,16.910995555555555,16.910995555555555
3847,Taxi Libre,2017-05-10 07:30:37,2017-05-10 07:34:58,-99.14209050000001,19.2738458,-99.13963478,19.2829027,0.07277777777777777,1648,47,1.648,22.644274809160304,Xochimilco,Tlalpan,8.74,1.07,1.07,8.74,25.36352,25.36352
3849,Taxi Libre,2017-05-10 08:16:58,2017-05-10 08:26:37,-99.1960572070478,19.462932727622498,-99.19027370929659,19.4639432822664,0.16111111111111112,2884,180,2.884,17.90068965517241,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,32.338017777777786,32.338017777777786
3851,Taxi Libre,2017-05-10 08:52:03,2017-05-10 09:09:52,-99.10403784,19.32803084,-99.13703692,19.3361467,0.29694444444444446,3958,280,3.958,13.32909260991581,Iztapalapa,Coyoacán,8.74,1.07,1.07,8.74,80.05668888888889,80.05668888888889
3853,Taxi Libre,2017-05-10 09:33:38,2017-05-10 10:08:50,-99.26035881768291,19.374307415677897,-99.196074948545,19.461595528022197,0.5866666666666667,15485,212,15.485,26.394886363636363,Álvaro Obregón,Miguel Hidalgo,8.74,1.07,1.07,8.74,15.604644444444444,15.604644444444444
3854,Taxi Libre,2017-05-10 10:12:31,2017-05-10 10:15:55,-99.19637603673159,19.4616299751047,-99.20352238,19.45873434,0.05694444444444444,1165,79,1.165,20.458536585365856,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,17.588662222222222,17.588662222222222
3855,Taxi Libre,2017-05-10 10:31:26,2017-05-10 10:35:41,-99.19660775638309,19.461794183463798,-99.1843702,19.4582966,0.07083333333333333,1873,35,1.873,26.44235294117647,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,12.987186666666666,12.987186666666666
3856,Taxi Libre,2017-05-10 10:55:11,2017-05-10 10:57:25,-99.1973657245372,19.461851044123897,-99.20274238,19.45852684,0.03722222222222222,959,6,0.959,25.764179104477613,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,18.50696,18.50696
3858,Taxi Libre,2017-05-10 11:12:17,2017-05-10 11:16:03,-99.08263352895071,19.4490860430705,-99.09164630444641,19.449494669232,0.06277777777777778,2282,0,2.282,36.35044247787611,Gustavo A. Madero,Venustiano Carranza,27.6,1.8399999999999999,1.8399999999999999,27.6,46.975608888888885,46.975608888888885
3862,Radio Taxi,2017-05-10 01:25:42,2017-05-10 01:33:38,-99.17966940000001,19.408285,-99.1711902302934,19.403869466991,0.1325,1277,244,1.277,9.637735849056602,Cuauhtémoc,Cuauhtémoc,8.74,1.07,1.07,8.74,17.203937777777778,17.203937777777778
3863,Taxi Libre,2017-05-10 01:29:22,2017-05-10 01:33:41,-99.1963451887986,19.4615618696838,-99.18712492,19.45911648,0.07222222222222222,1472,91,1.472,20.38153846153846,Miguel Hidalgo,Miguel Hidalgo,13.1,1.3,1.3,13.1,63.340088888888886,63.340088888888886
3864,Taxi de Sitio,2017-05-10 01:46:35,2017-05-10 02:10:19,-99.23741529506451,19.3561225134272,-99.25983749730021,19.3677485206276,0.39555555555555555,6406,586,6.406,16.19494382022472,Álvaro Obregón,Álvaro Obregón,8.74,1.07,1.07,8.74,19.104733333333332,19.104733333333332
3866,Taxi Libre,2017-05-10 02:43:06,2017-05-10 02:49:24,-99.1963545434799,19.461795316812196,-99.20741146,19.45750716,0.105,1905,93,1.905,18.142857142857142,Miguel Hidalgo,Miguel Hidalgo,27.6,1.8399999999999999,1.8399999999999999,27.6,45.60174222222223,45.60174222222223
3867,Radio Taxi,2017-05-10 02:24:30,2017-05-10 03:03:18,-99.18410352,19.40855528,-99.1707053,19.421757100000004,0.6469444444444444,2157,52,2.157,3.3341348218119364,Miguel Hidalgo,Cuauhtémoc,8.74,1.07,1.07,8.74,23.22875111111111,23.22875111111111
3868,Taxi Libre,2017-05-10 02:55:56,2017-05-10 03:03:54,-99.19381964751379,19.462303966614897,-99.1926949783963,19.461312726758003,0.13305555555555557,2663,130,2.663,20.014196242171188,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,23.133164444444443,23.133164444444443
3869,Taxi Libre,2017-05-10 02:44:53,2017-05-10 03:11:52,-99.1402483,19.3021967,-99.156222,19.29702266,0.45,2924,79,2.924,6.497777777777777,Coyoacán,Coyoacán,8.74,1.07,1.07,8.74,37.79929777777778,37.79929777777778
3871,Taxi Libre,2017-05-10 03:05:55,2017-05-10 03:25:59,-99.19636108986641,19.461662557567,-99.18067214,19.45627078,0.33444444444444443,2384,793,2.384,7.128239202657808,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,35.70257333333333,35.70257333333333
3873,Taxi Libre,2017-05-10 03:22:15,2017-05-10 03:31:10,-99.10927782043741,19.4484168983026,-99.142697997508,19.4559048812475,0.14888888888888888,3833,444,3.833,25.744029850746273,Venustiano Carranza,Cuauhtémoc,8.74,1.07,1.07,8.74,32.65236,32.65236
3875,Taxi Libre,2017-05-10 03:32:10,2017-05-10 03:46:37,-99.1430658059205,19.4560131391408,-99.1661341489285,19.456954043376697,0.24083333333333334,2837,495,2.837,11.77993079584775,Cuauhtémoc,Azcapotzalco,8.74,1.07,1.07,8.74,34.732440000000004,34.732440000000004
3877,Taxi Libre,2017-05-10 03:37:47,2017-05-10 03:53:56,-99.19611021160559,19.4614066358675,-99.19633506,19.46160598,0.26944444444444443,3323,495,3.323,12.332783505154639,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,20.274124444444446,20.274124444444446
3878,Taxi Libre,2017-05-10 03:47:32,2017-05-10 03:54:45,-99.16635754341179,19.456996019947802,-99.1662156042635,19.456988987531,0.12027777777777778,1056,295,1.056,8.779676674364897,Azcapotzalco,Azcapotzalco,8.74,1.07,1.07,8.74,54.76141333333334,54.76141333333334
3880,Taxi Libre,2017-05-10 03:56:18,2017-05-10 04:20:45,-99.1963579150412,19.4616720519685,-99.2263203671542,19.4981503067458,0.4077777777777778,8986,318,8.986,22.03651226158038,Miguel Hidalgo,Naucalpan de Juárez,27.6,1.8399999999999999,1.8399999999999999,27.6,42.84092444444444,42.84092444444444
3881,Radio Taxi,2017-05-10 04:20:17,2017-05-10 04:39:09,-99.1890809305155,19.3847177850525,-99.2058642,19.39172282,0.31472222222222224,2043,5,2.043,6.49143865842895,Benito Juárez,Álvaro Obregón,8.74,1.07,1.07,8.74,48.94917333333334,48.94917333333334
3883,Taxi Libre,2017-05-10 04:49:59,2017-05-10 05:08:47,-99.1962997,19.461721100000002,-99.19484942,19.5079922,0.31333333333333335,8028,246,8.028,25.621276595744682,Miguel Hidalgo,Azcapotzalco,8.74,1.07,1.07,8.74,18.40566666666667,18.40566666666667
3884,Taxi Libre,2017-05-10 05:18:10,2017-05-10 05:24:55,-99.0840071114238,19.3488094594028,-99.06874884,19.34622602,0.1125,2075,33,2.075,18.444444444444446,Iztapalapa,Iztapalapa,8.74,1.07,1.07,8.74,20.028737777777778,20.028737777777778
